I,V,T,t,incl,vel
1.775e-06,-0.3968,0.0,0.0,0.0,0.0
1.774e-06,-0.3967,0.0,0.0,0.0,0.0
1.768e-06,-0.3965,0.0,0.0,0.0,0.0
1.766e-06,-0.3963,0.0,0.0,0.0,0.0
1.761e-06,-0.3962,0.0,0.0,0.0,0.0
1.755e-06,-0.396,0.0,0.0,0.0,0.0
1.751e-06,-0.3958,0.0,0.0,0.0,0.0
1.747e-06,-0.3957,0.0,0.0,0.0,0.0
1.742e-06,-0.3955,0.0,0.0,0.0,0.0
1.743e-06,-0.3953,0.0,0.0,0.0,0.0
1.741e-06,-0.3952,0.0,0.0,0.0,0.0
1.736e-06,-0.395,0.0,0.0,0.0,0.0
1.732e-06,-0.3948,0.0,0.0,0.0,0.0
1.73e-06,-0.3947,0.0,0.0,0.0,0.0
1.723e-06,-0.3945,0.0,0.0,0.0,0.0
1.724e-06,-0.3943,0.0,0.0,0.0,0.0
1.715e-06,-0.3941,0.0,0.0,0.0,0.0
1.712e-06,-0.394,0.0,0.0,0.0,0.0
1.71e-06,-0.3938,0.0,0.0,0.0,0.0
1.707e-06,-0.3936,0.0,0.0,0.0,0.0
1.702e-06,-0.3934,0.0,0.0,0.0,0.0
1.698e-06,-0.3933,0.0,0.0,0.0,0.0
1.696e-06,-0.3932,0.0,0.0,0.0,0.0
1.692e-06,-0.3929,0.0,0.0,0.0,0.0
1.688e-06,-0.3928,0.0,0.0,0.0,0.0
1.685e-06,-0.3926,0.0,0.0,0.0,0.0
1.681e-06,-0.3924,0.0,0.0,0.0,0.0
1.674e-06,-0.3923,0.0,0.0,0.0,0.0
1.674e-06,-0.3921,0.0,0.0,0.0,0.0
1.669e-06,-0.3919,0.0,0.0,0.0,0.0
1.665e-06,-0.3918,0.0,0.0,0.0,0.0
1.662e-06,-0.3916,0.0,0.0,0.0,0.0
1.659e-06,-0.3914,0.0,0.0,0.0,0.0
1.658e-06,-0.3913,0.0,0.0,0.0,0.0
1.654e-06,-0.3912,0.0,0.0,0.0,0.0
1.644e-06,-0.391,0.0,0.0,0.0,0.0
1.64e-06,-0.3908,0.0,0.0,0.0,0.0
1.639e-06,-0.3907,0.0,0.0,0.0,0.0
1.633e-06,-0.3905,0.0,0.0,0.0,0.0
1.634e-06,-0.3903,0.0,0.0,0.0,0.0
1.627e-06,-0.3902,0.0,0.0,0.0,0.0
1.626e-06,-0.39,0.0,0.0,0.0,0.0
1.619e-06,-0.3898,0.0,0.0,0.0,0.0
1.616e-06,-0.3897,0.0,0.0,0.0,0.0
1.615e-06,-0.3895,0.0,0.0,0.0,0.0
1.609e-06,-0.3893,0.0,0.0,0.0,0.0
1.607e-06,-0.3892,0.0,0.0,0.0,0.0
1.601e-06,-0.389,0.0,0.0,0.0,0.0
1.602e-06,-0.3888,0.0,0.0,0.0,0.0
1.597e-06,-0.3887,0.0,0.0,0.0,0.0
1.59e-06,-0.3885,0.0,0.0,0.0,0.0
1.589e-06,-0.3883,0.0,0.0,0.0,0.0
1.587e-06,-0.3882,0.0,0.0,0.0,0.0
1.582e-06,-0.388,0.0,0.0,0.0,0.0
1.578e-06,-0.3878,0.0,0.0,0.0,0.0
1.576e-06,-0.3877,0.0,0.0,0.0,0.0
1.574e-06,-0.3875,0.0,0.0,0.0,0.0
1.567e-06,-0.3873,0.0,0.0,0.0,0.0
1.564e-06,-0.3872,0.0,0.0,0.0,0.0
1.56e-06,-0.387,0.0,0.0,0.0,0.0
1.557e-06,-0.3868,0.0,0.0,0.0,0.0
1.553e-06,-0.3867,0.0,0.0,0.0,0.0
1.549e-06,-0.3865,0.0,0.0,0.0,0.0
1.55e-06,-0.3863,0.0,0.0,0.0,0.0
1.545e-06,-0.3862,0.0,0.0,0.0,0.0
1.539e-06,-0.386,0.0,0.0,0.0,0.0
1.538e-06,-0.3858,0.0,0.0,0.0,0.0
1.533e-06,-0.3857,0.0,0.0,0.0,0.0
1.53e-06,-0.3855,0.0,0.0,0.0,0.0
1.527e-06,-0.3853,0.0,0.0,0.0,0.0
1.525e-06,-0.3852,0.0,0.0,0.0,0.0
1.52e-06,-0.385,0.0,0.0,0.0,0.0
1.519e-06,-0.3848,0.0,0.0,0.0,0.0
1.511e-06,-0.3846,0.0,0.0,0.0,0.0
1.512e-06,-0.3845,0.0,0.0,0.0,0.0
1.508e-06,-0.3843,0.0,0.0,0.0,0.0
1.502e-06,-0.3841,0.0,0.0,0.0,0.0
1.503e-06,-0.384,0.0,0.0,0.0,0.0
1.496e-06,-0.3838,0.0,0.0,0.0,0.0
1.492e-06,-0.3837,0.0,0.0,0.0,0.0
1.492e-06,-0.3835,0.0,0.0,0.0,0.0
1.487e-06,-0.3834,0.0,0.0,0.0,0.0
1.482e-06,-0.3832,0.0,0.0,0.0,0.0
1.481e-06,-0.383,0.0,0.0,0.0,0.0
1.475e-06,-0.3828,0.0,0.0,0.0,0.0
1.471e-06,-0.3826,0.0,0.0,0.0,0.0
1.466e-06,-0.3825,0.0,0.0,0.0,0.0
1.464e-06,-0.3823,0.0,0.0,0.0,0.0
1.464e-06,-0.3821,0.0,0.0,0.0,0.0
1.46e-06,-0.382,0.0,0.0,0.0,0.0
1.456e-06,-0.3818,0.0,0.0,0.0,0.0
1.452e-06,-0.3816,0.0,0.0,0.0,0.0
1.447e-06,-0.3815,0.0,0.0,0.0,0.0
1.447e-06,-0.3813,0.0,0.0,0.0,0.0
1.443e-06,-0.3811,0.0,0.0,0.0,0.0
1.441e-06,-0.381,0.0,0.0,0.0,0.0
1.438e-06,-0.3808,0.0,0.0,0.0,0.0
1.433e-06,-0.3806,0.0,0.0,0.0,0.0
1.433e-06,-0.3805,0.0,0.0,0.0,0.0
1.426e-06,-0.3803,0.0,0.0,0.0,0.0
1.423e-06,-0.3801,0.0,0.0,0.0,0.0
1.422e-06,-0.38,0.0,0.0,0.0,0.0
1.419e-06,-0.3798,0.0,0.0,0.0,0.0
1.411e-06,-0.3796,0.0,0.0,0.0,0.0
1.41e-06,-0.3795,0.0,0.0,0.0,0.0
1.407e-06,-0.3793,0.0,0.0,0.0,0.0
1.403e-06,-0.3791,0.0,0.0,0.0,0.0
1.4e-06,-0.379,0.0,0.0,0.0,0.0
1.397e-06,-0.3788,0.0,0.0,0.0,0.0
1.394e-06,-0.3786,0.0,0.0,0.0,0.0
1.39e-06,-0.3785,0.0,0.0,0.0,0.0
1.389e-06,-0.3783,0.0,0.0,0.0,0.0
1.383e-06,-0.3781,0.0,0.0,0.0,0.0
1.38e-06,-0.378,0.0,0.0,0.0,0.0
1.379e-06,-0.3779,0.0,0.0,0.0,0.0
1.374e-06,-0.3777,0.0,0.0,0.0,0.0
1.37e-06,-0.3775,0.0,0.0,0.0,0.0
1.369e-06,-0.3773,0.0,0.0,0.0,0.0
1.365e-06,-0.3771,0.0,0.0,0.0,0.0
1.363e-06,-0.377,0.0,0.0,0.0,0.0
1.36e-06,-0.3768,0.0,0.0,0.0,0.0
1.354e-06,-0.3766,0.0,0.0,0.0,0.0
1.352e-06,-0.3765,0.0,0.0,0.0,0.0
1.351e-06,-0.3764,0.0,0.0,0.0,0.0
1.348e-06,-0.3762,0.0,0.0,0.0,0.0
1.342e-06,-0.376,0.0,0.0,0.0,0.0
1.34e-06,-0.3758,0.0,0.0,0.0,0.0
1.334e-06,-0.3756,0.0,0.0,0.0,0.0
1.332e-06,-0.3755,0.0,0.0,0.0,0.0
1.331e-06,-0.3753,0.0,0.0,0.0,0.0
1.327e-06,-0.3751,0.0,0.0,0.0,0.0
1.326e-06,-0.375,0.0,0.0,0.0,0.0
1.325e-06,-0.3748,0.0,0.0,0.0,0.0
1.317e-06,-0.3746,0.0,0.0,0.0,0.0
1.316e-06,-0.3745,0.0,0.0,0.0,0.0
1.311e-06,-0.3744,0.0,0.0,0.0,0.0
1.306e-06,-0.3741,0.0,0.0,0.0,0.0
1.308e-06,-0.374,0.0,0.0,0.0,0.0
1.302e-06,-0.3738,0.0,0.0,0.0,0.0
1.3e-06,-0.3736,0.0,0.0,0.0,0.0
1.297e-06,-0.3735,0.0,0.0,0.0,0.0
1.295e-06,-0.3733,0.0,0.0,0.0,0.0
1.292e-06,-0.3731,0.0,0.0,0.0,0.0
1.288e-06,-0.373,0.0,0.0,0.0,0.0
1.289e-06,-0.3728,0.0,0.0,0.0,0.0
1.283e-06,-0.3726,0.0,0.0,0.0,0.0
1.28e-06,-0.3725,0.0,0.0,0.0,0.0
1.278e-06,-0.3723,0.0,0.0,0.0,0.0
1.274e-06,-0.3721,0.0,0.0,0.0,0.0
1.268e-06,-0.372,0.0,0.0,0.0,0.0
1.269e-06,-0.3719,0.0,0.0,0.0,0.0
1.265e-06,-0.3717,0.0,0.0,0.0,0.0
1.262e-06,-0.3715,0.0,0.0,0.0,0.0
1.261e-06,-0.3714,0.0,0.0,0.0,0.0
1.254e-06,-0.3712,0.0,0.0,0.0,0.0
1.254e-06,-0.371,0.0,0.0,0.0,0.0
1.253e-06,-0.3708,0.0,0.0,0.0,0.0
1.247e-06,-0.3706,0.0,0.0,0.0,0.0
1.246e-06,-0.3705,0.0,0.0,0.0,0.0
1.245e-06,-0.3704,0.0,0.0,0.0,0.0
1.239e-06,-0.3701,0.0,0.0,0.0,0.0
1.236e-06,-0.37,0.0,0.0,0.0,0.0
1.233e-06,-0.3698,0.0,0.0,0.0,0.0
1.23e-06,-0.3696,0.0,0.0,0.0,0.0
1.227e-06,-0.3695,0.0,0.0,0.0,0.0
1.226e-06,-0.3693,0.0,0.0,0.0,0.0
1.219e-06,-0.3692,0.0,0.0,0.0,0.0
1.217e-06,-0.369,0.0,0.0,0.0,0.0
1.217e-06,-0.3688,0.0,0.0,0.0,0.0
1.212e-06,-0.3686,0.0,0.0,0.0,0.0
1.209e-06,-0.3685,0.0,0.0,0.0,0.0
1.209e-06,-0.3684,0.0,0.0,0.0,0.0
1.205e-06,-0.3682,0.0,0.0,0.0,0.0
1.2e-06,-0.368,0.0,0.0,0.0,0.0
1.202e-06,-0.3678,0.0,0.0,0.0,0.0
1.196e-06,-0.3676,0.0,0.0,0.0,0.0
1.196e-06,-0.3675,0.0,0.0,0.0,0.0
1.19e-06,-0.3673,0.0,0.0,0.0,0.0
1.187e-06,-0.3672,0.0,0.0,0.0,0.0
1.184e-06,-0.367,0.0,0.0,0.0,0.0
1.18e-06,-0.3668,0.0,0.0,0.0,0.0
1.179e-06,-0.3666,0.0,0.0,0.0,0.0
1.176e-06,-0.3665,0.0,0.0,0.0,0.0
1.178e-06,-0.3663,0.0,0.0,0.0,0.0
1.17e-06,-0.3662,0.0,0.0,0.0,0.0
1.169e-06,-0.366,0.0,0.0,0.0,0.0
1.165e-06,-0.3659,0.0,0.0,0.0,0.0
1.162e-06,-0.3656,0.0,0.0,0.0,0.0
1.162e-06,-0.3655,0.0,0.0,0.0,0.0
1.158e-06,-0.3653,0.0,0.0,0.0,0.0
1.153e-06,-0.3652,0.0,0.0,0.0,0.0
1.155e-06,-0.365,0.0,0.0,0.0,0.0
1.149e-06,-0.3649,0.0,0.0,0.0,0.0
1.146e-06,-0.3647,0.0,0.0,0.0,0.0
1.144e-06,-0.3645,0.0,0.0,0.0,0.0
1.142e-06,-0.3644,0.0,0.0,0.0,0.0
1.139e-06,-0.3641,0.0,0.0,0.0,0.0
1.138e-06,-0.364,0.0,0.0,0.0,0.0
1.134e-06,-0.3638,0.0,0.0,0.0,0.0
1.129e-06,-0.3636,0.0,0.0,0.0,0.0
1.129e-06,-0.3635,0.0,0.0,0.0,0.0
1.124e-06,-0.3633,0.0,0.0,0.0,0.0
1.123e-06,-0.3631,0.0,0.0,0.0,0.0
1.117e-06,-0.363,0.0,0.0,0.0,0.0
1.117e-06,-0.3628,0.0,0.0,0.0,0.0
1.113e-06,-0.3626,0.0,0.0,0.0,0.0
1.111e-06,-0.3625,0.0,0.0,0.0,0.0
1.109e-06,-0.3623,0.0,0.0,0.0,0.0
1.107e-06,-0.3621,0.0,0.0,0.0,0.0
1.104e-06,-0.362,0.0,0.0,0.0,0.0
1.1e-06,-0.3619,0.0,0.0,0.0,0.0
1.098e-06,-0.3617,0.0,0.0,0.0,0.0
1.098e-06,-0.3615,0.0,0.0,0.0,0.0
1.092e-06,-0.3614,0.0,0.0,0.0,0.0
1.089e-06,-0.3612,0.0,0.0,0.0,0.0
1.088e-06,-0.361,0.0,0.0,0.0,0.0
1.085e-06,-0.3608,0.0,0.0,0.0,0.0
1.082e-06,-0.3606,0.0,0.0,0.0,0.0
1.083e-06,-0.3605,0.0,0.0,0.0,0.0
1.079e-06,-0.3604,0.0,0.0,0.0,0.0
1.073e-06,-0.3601,0.0,0.0,0.0,0.0
1.073e-06,-0.36,0.0,0.0,0.0,0.0
1.069e-06,-0.3599,0.0,0.0,0.0,0.0
1.067e-06,-0.3596,0.0,0.0,0.0,0.0
1.067e-06,-0.3595,0.0,0.0,0.0,0.0
1.061e-06,-0.3593,0.0,0.0,0.0,0.0
1.06e-06,-0.3591,0.0,0.0,0.0,0.0
1.059e-06,-0.359,0.0,0.0,0.0,0.0
1.056e-06,-0.3589,0.0,0.0,0.0,0.0
1.053e-06,-0.3587,0.0,0.0,0.0,0.0
1.051e-06,-0.3585,0.0,0.0,0.0,0.0
1.048e-06,-0.3584,0.0,0.0,0.0,0.0
1.045e-06,-0.3582,0.0,0.0,0.0,0.0
1.045e-06,-0.358,0.0,0.0,0.0,0.0
1.04e-06,-0.3579,0.0,0.0,0.0,0.0
1.034e-06,-0.3577,0.0,0.0,0.0,0.0
1.034e-06,-0.3575,0.0,0.0,0.0,0.0
1.035e-06,-0.3574,0.0,0.0,0.0,0.0
1.03e-06,-0.3572,0.0,0.0,0.0,0.0
1.028e-06,-0.357,0.0,0.0,0.0,0.0
1.026e-06,-0.3569,0.0,0.0,0.0,0.0
1.024e-06,-0.3567,0.0,0.0,0.0,0.0
1.019e-06,-0.3565,0.0,0.0,0.0,0.0
1.017e-06,-0.3564,0.0,0.0,0.0,0.0
1.016e-06,-0.3562,0.0,0.0,0.0,0.0
1.014e-06,-0.356,0.0,0.0,0.0,0.0
1.012e-06,-0.3559,0.0,0.0,0.0,0.0
1.008e-06,-0.3557,0.0,0.0,0.0,0.0
1.007e-06,-0.3555,0.0,0.0,0.0,0.0
1.001e-06,-0.3554,0.0,0.0,0.0,0.0
1e-06,-0.3552,0.0,0.0,0.0,0.0
9.978e-07,-0.355,0.0,0.0,0.0,0.0
9.968e-07,-0.3549,0.0,0.0,0.0,0.0
9.943e-07,-0.3547,0.0,0.0,0.0,0.0
9.938e-07,-0.3545,0.0,0.0,0.0,0.0
9.877e-07,-0.3544,0.0,0.0,0.0,0.0
9.873e-07,-0.3542,0.0,0.0,0.0,0.0
9.845e-07,-0.354,0.0,0.0,0.0,0.0
9.804e-07,-0.3539,0.0,0.0,0.0,0.0
9.794e-07,-0.3537,0.0,0.0,0.0,0.0
9.766e-07,-0.3535,0.0,0.0,0.0,0.0
9.748e-07,-0.3534,0.0,0.0,0.0,0.0
9.708e-07,-0.3532,0.0,0.0,0.0,0.0
9.709e-07,-0.353,0.0,0.0,0.0,0.0
9.672e-07,-0.3529,0.0,0.0,0.0,0.0
9.635e-07,-0.3527,0.0,0.0,0.0,0.0
9.654e-07,-0.3525,0.0,0.0,0.0,0.0
9.623e-07,-0.3524,0.0,0.0,0.0,0.0
9.575e-07,-0.3522,0.0,0.0,0.0,0.0
9.568e-07,-0.352,0.0,0.0,0.0,0.0
9.558e-07,-0.3519,0.0,0.0,0.0,0.0
9.528e-07,-0.3517,0.0,0.0,0.0,0.0
9.489e-07,-0.3515,0.0,0.0,0.0,0.0
9.468e-07,-0.3514,0.0,0.0,0.0,0.0
9.47e-07,-0.3512,0.0,0.0,0.0,0.0
9.457e-07,-0.351,0.0,0.0,0.0,0.0
9.421e-07,-0.3509,0.0,0.0,0.0,0.0
9.374e-07,-0.3507,0.0,0.0,0.0,0.0
9.373e-07,-0.3505,0.0,0.0,0.0,0.0
9.332e-07,-0.3504,0.0,0.0,0.0,0.0
9.293e-07,-0.3502,0.0,0.0,0.0,0.0
9.32e-07,-0.35,0.0,0.0,0.0,0.0
9.28e-07,-0.3499,0.0,0.0,0.0,0.0
9.234e-07,-0.3497,0.0,0.0,0.0,0.0
9.232e-07,-0.3495,0.0,0.0,0.0,0.0
9.218e-07,-0.3494,0.0,0.0,0.0,0.0
9.173e-07,-0.3492,0.0,0.0,0.0,0.0
9.157e-07,-0.349,0.0,0.0,0.0,0.0
9.14e-07,-0.3489,0.0,0.0,0.0,0.0
9.085e-07,-0.3487,0.0,0.0,0.0,0.0
9.114e-07,-0.3485,0.0,0.0,0.0,0.0
9.081e-07,-0.3484,0.0,0.0,0.0,0.0
9.037e-07,-0.3482,0.0,0.0,0.0,0.0
9.046e-07,-0.348,0.0,0.0,0.0,0.0
8.991e-07,-0.3479,0.0,0.0,0.0,0.0
8.978e-07,-0.3477,0.0,0.0,0.0,0.0
8.969e-07,-0.3475,0.0,0.0,0.0,0.0
8.946e-07,-0.3474,0.0,0.0,0.0,0.0
8.939e-07,-0.3472,0.0,0.0,0.0,0.0
8.885e-07,-0.347,0.0,0.0,0.0,0.0
8.86e-07,-0.3469,0.0,0.0,0.0,0.0
8.833e-07,-0.3467,0.0,0.0,0.0,0.0
8.822e-07,-0.3465,0.0,0.0,0.0,0.0
8.827e-07,-0.3464,0.0,0.0,0.0,0.0
8.789e-07,-0.3462,0.0,0.0,0.0,0.0
8.762e-07,-0.346,0.0,0.0,0.0,0.0
8.773e-07,-0.3459,0.0,0.0,0.0,0.0
8.733e-07,-0.3457,0.0,0.0,0.0,0.0
8.725e-07,-0.3455,0.0,0.0,0.0,0.0
8.684e-07,-0.3454,0.0,0.0,0.0,0.0
8.652e-07,-0.3452,0.0,0.0,0.0,0.0
8.662e-07,-0.345,0.0,0.0,0.0,0.0
8.624e-07,-0.3449,0.0,0.0,0.0,0.0
8.594e-07,-0.3447,0.0,0.0,0.0,0.0
8.564e-07,-0.3445,0.0,0.0,0.0,0.0
8.56e-07,-0.3444,0.0,0.0,0.0,0.0
8.549e-07,-0.3442,0.0,0.0,0.0,0.0
8.524e-07,-0.344,0.0,0.0,0.0,0.0
8.482e-07,-0.3439,0.0,0.0,0.0,0.0
8.486e-07,-0.3437,0.0,0.0,0.0,0.0
8.439e-07,-0.3435,0.0,0.0,0.0,0.0
8.417e-07,-0.3434,0.0,0.0,0.0,0.0
8.414e-07,-0.3432,0.0,0.0,0.0,0.0
8.394e-07,-0.343,0.0,0.0,0.0,0.0
8.371e-07,-0.3429,0.0,0.0,0.0,0.0
8.381e-07,-0.3427,0.0,0.0,0.0,0.0
8.35e-07,-0.3425,0.0,0.0,0.0,0.0
8.327e-07,-0.3424,0.0,0.0,0.0,0.0
8.282e-07,-0.3422,0.0,0.0,0.0,0.0
8.274e-07,-0.342,0.0,0.0,0.0,0.0
8.289e-07,-0.3419,0.0,0.0,0.0,0.0
8.265e-07,-0.3417,0.0,0.0,0.0,0.0
8.234e-07,-0.3415,0.0,0.0,0.0,0.0
8.217e-07,-0.3414,0.0,0.0,0.0,0.0
8.176e-07,-0.3412,0.0,0.0,0.0,0.0
8.165e-07,-0.341,0.0,0.0,0.0,0.0
8.144e-07,-0.3409,0.0,0.0,0.0,0.0
8.094e-07,-0.3407,0.0,0.0,0.0,0.0
8.094e-07,-0.3405,0.0,0.0,0.0,0.0
8.083e-07,-0.3404,0.0,0.0,0.0,0.0
8.069e-07,-0.3402,0.0,0.0,0.0,0.0
8.036e-07,-0.34,0.0,0.0,0.0,0.0
8.019e-07,-0.3399,0.0,0.0,0.0,0.0
7.971e-07,-0.3397,0.0,0.0,0.0,0.0
7.968e-07,-0.3395,0.0,0.0,0.0,0.0
7.955e-07,-0.3394,0.0,0.0,0.0,0.0
7.961e-07,-0.3392,0.0,0.0,0.0,0.0
7.905e-07,-0.339,0.0,0.0,0.0,0.0
7.904e-07,-0.3389,0.0,0.0,0.0,0.0
7.875e-07,-0.3387,0.0,0.0,0.0,0.0
7.855e-07,-0.3385,0.0,0.0,0.0,0.0
7.867e-07,-0.3384,0.0,0.0,0.0,0.0
7.811e-07,-0.3382,0.0,0.0,0.0,0.0
7.792e-07,-0.338,0.0,0.0,0.0,0.0
7.795e-07,-0.3379,0.0,0.0,0.0,0.0
7.763e-07,-0.3377,0.0,0.0,0.0,0.0
7.758e-07,-0.3375,0.0,0.0,0.0,0.0
7.765e-07,-0.3374,0.0,0.0,0.0,0.0
7.693e-07,-0.3372,0.0,0.0,0.0,0.0
7.687e-07,-0.337,0.0,0.0,0.0,0.0
7.66e-07,-0.3369,0.0,0.0,0.0,0.0
7.647e-07,-0.3367,0.0,0.0,0.0,0.0
7.641e-07,-0.3365,0.0,0.0,0.0,0.0
7.63e-07,-0.3364,0.0,0.0,0.0,0.0
7.599e-07,-0.3362,0.0,0.0,0.0,0.0
7.583e-07,-0.336,0.0,0.0,0.0,0.0
7.545e-07,-0.3359,0.0,0.0,0.0,0.0
7.52e-07,-0.3357,0.0,0.0,0.0,0.0
7.524e-07,-0.3355,0.0,0.0,0.0,0.0
7.526e-07,-0.3354,0.0,0.0,0.0,0.0
7.487e-07,-0.3352,0.0,0.0,0.0,0.0
7.478e-07,-0.335,0.0,0.0,0.0,0.0
7.467e-07,-0.3349,0.0,0.0,0.0,0.0
7.404e-07,-0.3347,0.0,0.0,0.0,0.0
7.409e-07,-0.3345,0.0,0.0,0.0,0.0
7.395e-07,-0.3344,0.0,0.0,0.0,0.0
7.401e-07,-0.3342,0.0,0.0,0.0,0.0
7.375e-07,-0.334,0.0,0.0,0.0,0.0
7.344e-07,-0.3339,0.0,0.0,0.0,0.0
7.295e-07,-0.3337,0.0,0.0,0.0,0.0
7.315e-07,-0.3335,0.0,0.0,0.0,0.0
7.307e-07,-0.3334,0.0,0.0,0.0,0.0
7.272e-07,-0.3332,0.0,0.0,0.0,0.0
7.265e-07,-0.333,0.0,0.0,0.0,0.0
7.232e-07,-0.3329,0.0,0.0,0.0,0.0
7.234e-07,-0.3327,0.0,0.0,0.0,0.0
7.217e-07,-0.3325,0.0,0.0,0.0,0.0
7.191e-07,-0.3324,0.0,0.0,0.0,0.0
7.16e-07,-0.3322,0.0,0.0,0.0,0.0
7.149e-07,-0.332,0.0,0.0,0.0,0.0
7.152e-07,-0.3319,0.0,0.0,0.0,0.0
7.099e-07,-0.3317,0.0,0.0,0.0,0.0
7.087e-07,-0.3315,0.0,0.0,0.0,0.0
7.081e-07,-0.3314,0.0,0.0,0.0,0.0
7.056e-07,-0.3312,0.0,0.0,0.0,0.0
7.044e-07,-0.331,0.0,0.0,0.0,0.0
7.018e-07,-0.3309,0.0,0.0,0.0,0.0
7.023e-07,-0.3307,0.0,0.0,0.0,0.0
6.988e-07,-0.3305,0.0,0.0,0.0,0.0
7.013e-07,-0.3304,0.0,0.0,0.0,0.0
6.952e-07,-0.3302,0.0,0.0,0.0,0.0
6.953e-07,-0.33,0.0,0.0,0.0,0.0
6.942e-07,-0.3299,0.0,0.0,0.0,0.0
6.887e-07,-0.3297,0.0,0.0,0.0,0.0
6.913e-07,-0.3295,0.0,0.0,0.0,0.0
6.87e-07,-0.3294,0.0,0.0,0.0,0.0
6.861e-07,-0.3292,0.0,0.0,0.0,0.0
6.851e-07,-0.3291,0.0,0.0,0.0,0.0
6.841e-07,-0.3289,0.0,0.0,0.0,0.0
6.78e-07,-0.3287,0.0,0.0,0.0,0.0
6.783e-07,-0.3285,0.0,0.0,0.0,0.0
6.777e-07,-0.3284,0.0,0.0,0.0,0.0
6.755e-07,-0.3282,0.0,0.0,0.0,0.0
6.745e-07,-0.3281,0.0,0.0,0.0,0.0
6.717e-07,-0.3279,0.0,0.0,0.0,0.0
6.684e-07,-0.3277,0.0,0.0,0.0,0.0
6.707e-07,-0.3276,0.0,0.0,0.0,0.0
6.674e-07,-0.3274,0.0,0.0,0.0,0.0
6.643e-07,-0.3272,0.0,0.0,0.0,0.0
6.661e-07,-0.3271,0.0,0.0,0.0,0.0
6.614e-07,-0.3269,0.0,0.0,0.0,0.0
6.606e-07,-0.3267,0.0,0.0,0.0,0.0
6.578e-07,-0.3265,0.0,0.0,0.0,0.0
6.587e-07,-0.3264,0.0,0.0,0.0,0.0
6.531e-07,-0.3262,0.0,0.0,0.0,0.0
6.569e-07,-0.3261,0.0,0.0,0.0,0.0
6.514e-07,-0.3259,0.0,0.0,0.0,0.0
6.503e-07,-0.3257,0.0,0.0,0.0,0.0
6.505e-07,-0.3256,0.0,0.0,0.0,0.0
6.492e-07,-0.3254,0.0,0.0,0.0,0.0
6.478e-07,-0.3252,0.0,0.0,0.0,0.0
6.434e-07,-0.325,0.0,0.0,0.0,0.0
6.458e-07,-0.3249,0.0,0.0,0.0,0.0
6.388e-07,-0.3247,0.0,0.0,0.0,0.0
6.379e-07,-0.3246,0.0,0.0,0.0,0.0
6.391e-07,-0.3244,0.0,0.0,0.0,0.0
6.345e-07,-0.3242,0.0,0.0,0.0,0.0
6.358e-07,-0.3241,0.0,0.0,0.0,0.0
6.341e-07,-0.3239,0.0,0.0,0.0,0.0
6.295e-07,-0.3237,0.0,0.0,0.0,0.0
6.305e-07,-0.3236,0.0,0.0,0.0,0.0
6.305e-07,-0.3234,0.0,0.0,0.0,0.0
6.271e-07,-0.3232,0.0,0.0,0.0,0.0
6.26e-07,-0.3231,0.0,0.0,0.0,0.0
6.259e-07,-0.3229,0.0,0.0,0.0,0.0
6.187e-07,-0.3227,0.0,0.0,0.0,0.0
6.22e-07,-0.3226,0.0,0.0,0.0,0.0
6.203e-07,-0.3224,0.0,0.0,0.0,0.0
6.184e-07,-0.3222,0.0,0.0,0.0,0.0
6.162e-07,-0.3221,0.0,0.0,0.0,0.0
6.125e-07,-0.3219,0.0,0.0,0.0,0.0
6.13e-07,-0.3217,0.0,0.0,0.0,0.0
6.135e-07,-0.3216,0.0,0.0,0.0,0.0
6.081e-07,-0.3214,0.0,0.0,0.0,0.0
6.067e-07,-0.3212,0.0,0.0,0.0,0.0
6.084e-07,-0.3211,0.0,0.0,0.0,0.0
6.067e-07,-0.3209,0.0,0.0,0.0,0.0
6.027e-07,-0.3207,0.0,0.0,0.0,0.0
6.038e-07,-0.3206,0.0,0.0,0.0,0.0
5.992e-07,-0.3204,0.0,0.0,0.0,0.0
5.98e-07,-0.3202,0.0,0.0,0.0,0.0
5.967e-07,-0.3201,0.0,0.0,0.0,0.0
5.973e-07,-0.3199,0.0,0.0,0.0,0.0
5.941e-07,-0.3197,0.0,0.0,0.0,0.0
5.914e-07,-0.3196,0.0,0.0,0.0,0.0
5.9e-07,-0.3194,0.0,0.0,0.0,0.0
5.921e-07,-0.3192,0.0,0.0,0.0,0.0
5.885e-07,-0.3191,0.0,0.0,0.0,0.0
5.875e-07,-0.3189,0.0,0.0,0.0,0.0
5.846e-07,-0.3187,0.0,0.0,0.0,0.0
5.832e-07,-0.3185,0.0,0.0,0.0,0.0
5.825e-07,-0.3184,0.0,0.0,0.0,0.0
5.805e-07,-0.3182,0.0,0.0,0.0,0.0
5.816e-07,-0.3181,0.0,0.0,0.0,0.0
5.765e-07,-0.3179,0.0,0.0,0.0,0.0
5.795e-07,-0.3177,0.0,0.0,0.0,0.0
5.755e-07,-0.3176,0.0,0.0,0.0,0.0
5.723e-07,-0.3174,0.0,0.0,0.0,0.0
5.736e-07,-0.3172,0.0,0.0,0.0,0.0
5.732e-07,-0.317,0.0,0.0,0.0,0.0
5.704e-07,-0.3169,0.0,0.0,0.0,0.0
5.645e-07,-0.3167,0.0,0.0,0.0,0.0
5.69e-07,-0.3165,0.0,0.0,0.0,0.0
5.633e-07,-0.3164,0.0,0.0,0.0,0.0
